frs_id,facility_name,facility_name_2,facility_name_3,total_releases_on-off-site_lbs,radius,total_persons,land_area,water_area,pop_density,minority_pop,households,housing_units,households_public_assistance,persons_below_poverty_level,white_pop,pct_wh,african_american_pop,pct_aa,hispanic_origin_pop,pct_hi,asian_pacific_islander_pop,pct_api,american_indian_pop,pct_ai,multiracial_pop,pct_mr,child_5_0_pop,minors_17_0_pop,adults_18_plus_pop,seniors_65_plus_pop,less_than_9th_grade_pop,grades_9_12_pop,high_school_diploma_pop,some_college_pop,bs_ba_more_pop,income_less_15k_house,pct_less_15k,income_15k_25k_house,pct_15k_25k,income_25k_50k_house,pct_25k_50k,income_50k_75k_house,pct_50k_75k,income_greater_75k_house,pct_greater_75k,acs_pop,city_name,county_name,state,tri_facility_id,latitude,longitude,latitude_2,longitude_2
110017887330,ALON PETROLEUM BAKERSFIELD REFINERY AREAS 1 & 2,ALON PETROLEUM BAKERSFIELD REFINERY AREAS 1 & 2,"ALON PETROLEUM BAKERSFIELD REFINERY AREAS 1 & 2.6451 ROSEDALE HWY, BAKERSFIELD CALIFORNIA 93308 (KERN)",1278.14,1,1052,3.1505,0.022,334.05,383,357,387,4,257,814,0.7738,30,0.0285,297,0.2823,36,0.0342,8,0.0076,165,0.1568,116,353,699,56,47,38,171,239,176,18,0.0504,31,0.0868,74,0.2073,51,0.1429,194,0.5434,1066,BAKERSFIELD,KERN,CA,93308TXCRF6451R,35.3825,-119.070556,35.383,-119.071
110020506460,CHEVRON PRODUCTS CO RICHMOND REFINERY,CHEVRON PRODUCTS CO RICHMOND REFINERY,"CHEVRON PRODUCTS CO RICHMOND REFINERY.841 CHEVRON WAY, RICHMOND CALIFORNIA 94801 (CONTRA COSTA)",962071.6,3,52256,13.3596,14.9779,3911.51,47030,15774,17680,1093,25040,16409,0.314,11502,0.2201,31323,0.5994,3477,0.0665,390,0.0075,20478,0.3919,4680,15451,36806,4024,6142,4044,8168,7014,4333,2804,0.1778,2135,0.1353,4391,0.2784,2439,0.1546,3855,0.2444,50581,RICHMOND,CONTRA COSTA,CA,94802CHVRN841ST,37.938779,-122.396453,37.939,-122.396
110020506460,CHEVRON PRODUCTS CO RICHMOND REFINERY,CHEVRON PRODUCTS CO RICHMOND REFINERY,"CHEVRON PRODUCTS CO RICHMOND REFINERY.841 CHEVRON WAY, RICHMOND CALIFORNIA 94801 (CONTRA COSTA)",962071.6,1,1141,2.6106,0.5198,436.99,363,621,687,5,170,861,0.7546,84,0.0736,157,0.1376,70,0.0613,13,0.0114,114,0.0999,55,140,1001,176,0,23,151,212,361,47,0.0757,16,0.0258,167,0.2689,88,0.1417,150,0.2415,918,RICHMOND,CONTRA COSTA,CA,94802CHVRN841ST,37.938779,-122.396453,37.939,-122.396
110020506460,CHEVRON PRODUCTS CO RICHMOND REFINERY,CHEVRON PRODUCTS CO RICHMOND REFINERY,"CHEVRON PRODUCTS CO RICHMOND REFINERY.841 CHEVRON WAY, RICHMOND CALIFORNIA 94801 (CONTRA COSTA)",962071.6,5,137959,29.2388,49.985,4718.36,114349,46502,50842,2281,50752,45797,0.332,31601,0.2291,59901,0.4342,19187,0.1391,947,0.0069,40428,0.293,10580,35716,102243,14146,11525,9312,21106,23488,21650,6399,0.1376,4885,0.105,10924,0.2349,7951,0.171,15474,0.3328,133364,RICHMOND,CONTRA COSTA,CA,94802CHVRN841ST,37.938779,-122.396453,37.939,-122.396
110020516529,FORELAND REFINING CORP EAGLE SPRINGS REFINERY,FORELAND REFINING CORP EAGLE SPRINGS REFINERY,"FORELAND REFINING CORP EAGLE SPRINGS REFINERY.HC 34 BOX 34830 65 MI SW OF ELY ON HYW 6, ELY NEVADA 89301 (NYE)",1695.4,3,0,28.8282,0.0532,0.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ELY,NYE,NV,89301FRLNDHC34B,38.6222,-115.6189,38.622,-115.619
110020516529,FORELAND REFINING CORP EAGLE SPRINGS REFINERY,FORELAND REFINING CORP EAGLE SPRINGS REFINERY,"FORELAND REFINING CORP EAGLE SPRINGS REFINERY.HC 34 BOX 34830 65 MI SW OF ELY ON HYW 6, ELY NEVADA 89301 (NYE)",1695.4,1,0,3.3644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ELY,NYE,NV,89301FRLNDHC34B,38.6222,-115.6189,38.622,-115.619
110020516529,FORELAND REFINING CORP EAGLE SPRINGS REFINERY,FORELAND REFINING CORP EAGLE SPRINGS REFINERY,"FORELAND REFINING CORP EAGLE SPRINGS REFINERY.HC 34 BOX 34830 65 MI SW OF ELY ON HYW 6, ELY NEVADA 89301 (NYE)",1695.4,5,1,78.0994,0.1073,0.02,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ELY,NYE,NV,89301FRLNDHC34B,38.6222,-115.6189,38.622,-115.619
110022294569,PAULSBORO REFINING CO LLC,PAULSBORO REFINING CO LLC,"PAULSBORO REFINING CO LLC.800 BILLINGSPORT RD, PAULSBORO NEW JERSEY 08066 (GLOUCESTER)",1313551.9,1,3577,2.3356,0.8676,1531.57,1491,1348,1511,173,1204,2186,0.6111,1134,0.317,263,0.0735,30,0.0084,6,0.0017,222,0.0621,279,955,2622,433,46,259,1230,471,326,188,0.1395,118,0.0875,286,0.2122,308,0.2285,413,0.3064,3786,PAULSBORO,GLOUCESTER,NJ,08066MBLLCBILLI,39.8401,-75.2574,39.84,-75.257
110022294569,PAULSBORO REFINING CO LLC,PAULSBORO REFINING CO LLC,"PAULSBORO REFINING CO LLC.800 BILLINGSPORT RD, PAULSBORO NEW JERSEY 08066 (GLOUCESTER)",1313551.9,3,16720,21.8942,6.2545,763.66,3968,6615,7177,315,5047,13152,0.7866,2615,0.1564,807,0.0483,222,0.0133,34,0.002,696,0.0416,1058,3904,12815,2608,406,1086,5582,2647,1853,855,0.1293,556,0.0841,1565,0.2366,1296,0.1959,2213,0.3345,16832,PAULSBORO,GLOUCESTER,NJ,08066MBLLCBILLI,39.8401,-75.2574,39.84,-75.257
110024825055,CLINTON BIODIESEL LLC,CLINTON BIODIESEL LLC,"CLINTON BIODIESEL LLC.5640 44TH AVENUE SOUTH, CLINTON IOWA 52732 (CLINTON)",28014.74,3,2309,27.7515,0.4404,83.2,108,931,967,5,422,2234,0.9675,26,0.0113,50,0.0217,14,0.0061,3,0.0013,32,0.0139,137,541,1768,340,149,127,609,534,215,96,0.1031,128,0.1375,281,0.3018,178,0.1912,290,0.3115,2306,CLINTON,CLINTON,IA,5273WNVBFL56444,41.801099,-90.319583,41.801,-90.32
110024825055,CLINTON BIODIESEL LLC,CLINTON BIODIESEL LLC,"CLINTON BIODIESEL LLC.5640 44TH AVENUE SOUTH, CLINTON IOWA 52732 (CLINTON)",28014.74,1,42,3.0667,0,13.73,2,19,21,0,6,40,0.9524,1,0.0238,0,0,0,0,0,0,1,0.0238,0,5,37,6,5,3,14,10,2,0,0,3,0.1579,6,0.3158,4,0.2105,4,0.2105,43,CLINTON,CLINTON,IA,5273WNVBFL56444,41.801099,-90.319583,41.801,-90.32
110025239659,TESORO REFINING & MARKETING CO LLC,TESORO REFINING & MARKETING CO LLC,"TESORO REFINING & MARKETING CO LLC.150 SOLANO WAY, MARTINEZ CALIFORNIA 94553 (CONTRA COSTA)",602792.9,3,30957,23.6717,3.7684,1307.76,13102,11406,12080,251,6505,21436,0.6924,1142,0.0369,7783,0.2514,2866,0.0926,251,0.0081,5262,0.17,1949,7022,23935,3306,885,1656,5827,7458,5321,858,0.0752,936,0.0821,2389,0.2095,2452,0.215,5252,0.4605,30236,MARTINEZ,CONTRA COSTA,CA,94553TSCCRAVONR,38.0251,-122.0639,38.025,-122.064
110025239659,TESORO REFINING & MARKETING CO LLC,TESORO REFINING & MARKETING CO LLC,"TESORO REFINING & MARKETING CO LLC.150 SOLANO WAY, MARTINEZ CALIFORNIA 94553 (CONTRA COSTA)",602792.9,5,123993,58.9954,19.2917,2101.74,57137,46744,49858,1052,31814,83188,0.6709,4729,0.0381,34741,0.2802,12953,0.1045,946,0.0076,22177,0.1789,8057,27298,96695,13245,5270,5823,20162,28547,24233,4338,0.0928,3672,0.0786,10255,0.2194,8950,0.1915,19964,0.4271,119375,MARTINEZ,CONTRA COSTA,CA,94553TSCCRAVONR,38.0251,-122.0639,38.025,-122.064
110025239659,TESORO REFINING & MARKETING CO LLC,TESORO REFINING & MARKETING CO LLC,"TESORO REFINING & MARKETING CO LLC.150 SOLANO WAY, MARTINEZ CALIFORNIA 94553 (CONTRA COSTA)",602792.9,1,0,3.0937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MARTINEZ,CONTRA COSTA,CA,94553TSCCRAVONR,38.0251,-122.0639,38.025,-122.064
110025329918,TESORO MANDAN REFINERY,TESORO MANDAN REFINERY,"TESORO MANDAN REFINERY.900 OLD RED TRAIL NE, MANDAN NORTH DAKOTA 58554 (MORTON)",360543.2,3,16765,25.7098,1.5757,652.08,1565,7040,7341,44,3591,15346,0.9154,100,0.006,315,0.0188,52,0.0031,861,0.0514,406,0.0242,1126,3911,12854,2378,814,512,3622,3692,2539,785,0.1115,878,0.1247,1790,0.2543,1345,0.1911,1917,0.2723,16203,MANDAN,MORTON,ND,58554MCLCMNORTH,46.85055,-100.88083,46.851,-100.881
110025329918,TESORO MANDAN REFINERY,TESORO MANDAN REFINERY,"TESORO MANDAN REFINERY.900 OLD RED TRAIL NE, MANDAN NORTH DAKOTA 58554 (MORTON)",360543.2,1,886,2.6976,0.4739,328.3,64,427,446,3,143,825,0.9312,2,0.0023,7,0.0079,2,0.0023,35,0.0395,22,0.0248,58,182,704,185,53,25,218,197,155,47,0.1101,64,0.1499,88,0.2061,79,0.185,127,0.2974,841,MANDAN,MORTON,ND,58554MCLCMNORTH,46.85055,-100.88083,46.851,-100.881
110025329918,TESORO MANDAN REFINERY,TESORO MANDAN REFINERY,"TESORO MANDAN REFINERY.900 OLD RED TRAIL NE, MANDAN NORTH DAKOTA 58554 (MORTON)",360543.2,5,43333,75.5154,2.8585,573.83,3071,18401,19200,260,8241,40599,0.9369,228,0.0053,624,0.0144,262,0.006,1421,0.0328,823,0.019,2873,9846,33488,6543,1444,938,6962,9292,9010,1627,0.0884,2017,0.1096,4257,0.2313,3425,0.1861,5969,0.3244,40276,MANDAN,MORTON,ND,58554MCLCMNORTH,46.85055,-100.88083,46.851,-100.881
110027982565,ERGON WEST VIRGINIA INC,ERGON WEST VIRGINIA INC,"ERGON WEST VIRGINIA INC.9995 OHIO RIVER BLVD, NEWELL WEST VIRGINIA 26050 (HANCOCK)",29836.89,5,30950,74.5043,3.4794,415.41,1852,13010,14675,497,13169,29271,0.9458,836,0.027,288,0.0093,93,0.003,50,0.0016,700,0.0226,1888,7068,23882,5155,1294,2560,10122,5876,1844,2756,0.2118,2005,0.1541,3951,0.3037,2264,0.174,1939,0.149,30308,NEWELL,HANCOCK,WV,26050RGNWSSTATE,40.6111,-80.630833,40.611,-80.631
110027982565,ERGON WEST VIRGINIA INC,ERGON WEST VIRGINIA INC,"ERGON WEST VIRGINIA INC.9995 OHIO RIVER BLVD, NEWELL WEST VIRGINIA 26050 (HANCOCK)",29836.89,3,12712,26.5767,1.7229,478.32,822,5489,6350,255,5940,11960,0.9408,388,0.0305,121,0.0095,31,0.0024,15,0.0012,319,0.0251,847,2925,9788,2037,467,1066,3935,2396,542,1343,0.2447,885,0.1612,1680,0.3061,869,0.1583,665,0.1212,12290,NEWELL,HANCOCK,WV,26050RGNWSSTATE,40.6111,-80.630833,40.611,-80.631
110027982565,ERGON WEST VIRGINIA INC,ERGON WEST VIRGINIA INC,"ERGON WEST VIRGINIA INC.9995 OHIO RIVER BLVD, NEWELL WEST VIRGINIA 26050 (HANCOCK)",29836.89,1,1155,2.4658,0.5532,468.29,69,542,658,65,722,1091,0.9446,38,0.0329,6,0.0052,0,0,3,0.0026,23,0.0199,53,234,920,210,84,134,354,247,98,148,0.2731,95,0.1753,221,0.4077,65,0.1199,65,0.1199,1381,NEWELL,HANCOCK,WV,26050RGNWSSTATE,40.6111,-80.630833,40.611,-80.631
110028042188,BLANCHARD REFINING CO LLC,BLANCHARD REFINING CO LLC,"BLANCHARD REFINING CO LLC.2401 5TH AVE S, TEXAS CITY TEXAS 77590 (GALVESTON)",3415878.56,1,4532,3.0944,0.0192,1464.54,2753,1555,1751,32,2546,2921,0.6445,797,0.1759,1868,0.4122,20,0.0044,22,0.0049,772,0.1703,391,1346,3186,501,377,574,976,834,221,369,0.2373,275,0.1768,495,0.3183,294,0.1891,287,0.1846,4986,TEXAS CITY,GALVESTON,TX,7759WBLNCH2415T,29.379167,-94.929167,29.379,-94.929
110028042188,BLANCHARD REFINING CO LLC,BLANCHARD REFINING CO LLC,"BLANCHARD REFINING CO LLC.2401 5TH AVE S, TEXAS CITY TEXAS 77590 (GALVESTON)",3415878.56,3,38488,24.9697,3.0103,1541.39,22233,14258,16133,231,14598,22793,0.5922,9689,0.2517,11763,0.3056,321,0.0083,282,0.0073,5403,0.1404,2933,10393,28096,4864,1942,2959,8674,8333,2776,2592,0.1818,1829,0.1283,3697,0.2593,2761,0.1936,3336,0.234,37674,TEXAS CITY,GALVESTON,TX,7759WBLNCH2415T,29.379167,-94.929167,29.379,-94.929
110032885723,SUNOCO LLC-RACE FUELS,SUNOCO LLC-RACE FUELS,"SUNOCO LLC-RACE FUELS.100 GREEN ST, MARCUS HOOK PENNSYLVANIA 19061 (DELAWARE)",165921.4,1,5895,2.4198,0.654,2436.15,965,2169,2381,135,1699,5044,0.8556,599,0.1016,203,0.0344,23,0.0039,6,0.001,224,0.038,478,1639,4256,554,235,461,1937,777,234,357,0.1646,229,0.1056,722,0.3329,472,0.2176,506,0.2333,5765,MARCUS HOOK,DELAWARE,PA,19061SNRFNGREEN,39.814609,-75.42227,39.815,-75.422
110032885723,SUNOCO LLC-RACE FUELS,SUNOCO LLC-RACE FUELS,"SUNOCO LLC-RACE FUELS.100 GREEN ST, MARCUS HOOK PENNSYLVANIA 19061 (DELAWARE)",165921.4,5,142060,65.068,13.3688,2183.25,52242,54110,58641,2262,38820,92455,0.6508,39981,0.2814,6562,0.0462,3998,0.0281,352,0.0025,5275,0.0371,9312,33730,108330,19556,3434,7856,34904,22904,24413,6916,0.1278,5065,0.0936,12445,0.23,9868,0.1824,19707,0.3642,138919,MARCUS HOOK,DELAWARE,PA,19061SNRFNGREEN,39.814609,-75.42227,39.815,-75.422
110032885723,SUNOCO LLC-RACE FUELS,SUNOCO LLC-RACE FUELS,"SUNOCO LLC-RACE FUELS.100 GREEN ST, MARCUS HOOK PENNSYLVANIA 19061 (DELAWARE)",165921.4,3,50342,21.0379,7.109,2392.92,21545,19829,21999,922,16570,29963,0.5952,16763,0.333,2764,0.0549,1294,0.0257,168,0.0033,2154,0.0428,3612,12496,37846,6159,1162,3232,13915,8206,6738,2897,0.1461,2118,0.1068,5155,0.26,4013,0.2024,5672,0.286,50902,MARCUS HOOK,DELAWARE,PA,19061SNRFNGREEN,39.814609,-75.42227,39.815,-75.422
110032911669,VALERO REFINING-TEXAS LP,VALERO REFINING-TEXAS LP,"VALERO REFINING-TEXAS LP.1301 LOOP 197 S, TEXAS CITY TEXAS 77590 (GALVESTON)",1843771.47,3,27496,20.0785,8.3878,1369.44,15473,9956,11229,150,11121,16932,0.6158,5866,0.2133,9046,0.329,213,0.0077,198,0.0072,4287,0.1559,2153,7572,19925,3434,1613,2248,6223,5658,2039,1702,0.171,1371,0.1377,2732,0.2744,1958,0.1967,2324,0.2334,27335,TEXAS CITY,GALVESTON,TX,77592TXSCTLOOP1,29.369167,-94.911111,29.369,-94.911
110032911669,VALERO REFINING-TEXAS LP,VALERO REFINING-TEXAS LP,"VALERO REFINING-TEXAS LP.1301 LOOP 197 S, TEXAS CITY TEXAS 77590 (GALVESTON)",1843771.47,1,456,2.8383,0.2654,160.55,359,150,174,0,364,172,0.3772,184,0.4035,157,0.3443,0,0,1,0.0022,99,0.2171,31,133,323,45,119,84,123,111,7,73,0.4867,28,0.1867,98,0.6533,0,0,33,0.22,591,TEXAS CITY,GALVESTON,TX,77592TXSCTLOOP1,29.369167,-94.911111,29.369,-94.911
110032911669,VALERO REFINING-TEXAS LP,VALERO REFINING-TEXAS LP,"VALERO REFINING-TEXAS LP.1301 LOOP 197 S, TEXAS CITY TEXAS 77590 (GALVESTON)",1843771.47,5,48954,42.8654,35.934,1142.03,27893,18554,21545,281,17774,28566,0.5835,13599,0.2778,13310,0.2719,403,0.0082,337,0.0069,6049,0.1236,3497,12508,36446,6706,2310,3726,11188,11186,4313,3088,0.1664,2176,0.1173,4911,0.2647,3576,0.1927,4849,0.2613,48291,TEXAS CITY,GALVESTON,TX,77592TXSCTLOOP1,29.369167,-94.911111,29.369,-94.911
110032913024,SUNCOR ENERGY COMMERCE CITY REFINERY,SUNCOR ENERGY COMMERCE CITY REFINERY,"SUNCOR ENERGY COMMERCE CITY REFINERY.5801 BRIGHTON BLVD, COMMERCE CITY COLORADO 80022 (ADAMS)",148168.57,3,53327,27.2512,0.9023,1956.87,40110,16699,18212,700,29484,29914,0.561,4628,0.0868,34267,0.6426,404,0.0076,1057,0.0198,17324,0.3249,5227,16831,36496,4353,5851,6362,9488,6269,2755,3171,0.1899,2540,0.1521,5338,0.3197,2753,0.1649,2777,0.1663,51563,COMMERCE CITY,ADAMS,CO,80022CNCDN5801B,39.805556,-104.944444,39.806,-104.944
110032913024,SUNCOR ENERGY COMMERCE CITY REFINERY,SUNCOR ENERGY COMMERCE CITY REFINERY,"SUNCOR ENERGY COMMERCE CITY REFINERY.5801 BRIGHTON BLVD, COMMERCE CITY COLORADO 80022 (ADAMS)",148168.57,1,1267,2.9885,0.1245,424.06,933,397,433,13,812,750,0.5919,70,0.0552,849,0.6701,5,0.0039,21,0.0166,421,0.3323,141,444,824,115,181,158,267,119,29,85,0.2141,97,0.2443,131,0.33,25,0.063,32,0.0806,1192,COMMERCE CITY,ADAMS,CO,80022CNCDN5801B,39.805556,-104.944444,39.806,-104.944
110033145353,VALERO REFINING CO-CALI FORNIA BENICIA REFINERY,VALERO REFINING CO-CALI FORNIA BENICIA REFINERY,"VALERO REFINING CO-CALI FORNIA BENICIA REFINERY.3400 E SECOND ST, BENICIA CALIFORNIA 94510 (SOLANO)",893613.93,3,28113,20.3559,7.7206,1381.08,9888,11093,11734,232,3558,20019,0.7121,1710,0.0608,3366,0.1197,3449,0.1227,137,0.0049,2798,0.0995,1321,6530,21583,3562,462,578,3147,7405,8002,650,0.0586,551,0.0497,1629,0.1468,1743,0.1571,6633,0.5979,27765,BENICIA,SOLANO,CA,94510XXNCS3400E,38.074864,-122.143574,38.075,-122.144
110033145353,VALERO REFINING CO-CALI FORNIA BENICIA REFINERY,VALERO REFINING CO-CALI FORNIA BENICIA REFINERY,"VALERO REFINING CO-CALI FORNIA BENICIA REFINERY.3400 E SECOND ST, BENICIA CALIFORNIA 94510 (SOLANO)",893613.93,1,4424,3.128,0.0042,1414.24,1715,1486,1540,37,435,2976,0.6727,276,0.0624,465,0.1051,740,0.1673,16,0.0036,416,0.094,253,1231,3193,435,98,77,242,887,1453,39,0.0262,22,0.0148,197,0.1326,182,0.1225,1092,0.7349,4342,BENICIA,SOLANO,CA,94510XXNCS3400E,38.074864,-122.143574,38.075,-122.144
110033145353,VALERO REFINING CO-CALI FORNIA BENICIA REFINERY,VALERO REFINING CO-CALI FORNIA BENICIA REFINERY,"VALERO REFINING CO-CALI FORNIA BENICIA REFINERY.3400 E SECOND ST, BENICIA CALIFORNIA 94510 (SOLANO)",893613.93,5,82761,59.9231,19.0297,1381.12,43306,30972,33168,847,15057,45232,0.5465,10065,0.1216,13600,0.1643,15782,0.1907,608,0.0073,11075,0.1338,4392,17892,64869,10106,2457,3306,12774,21066,18597,2407,0.0777,1945,0.0628,5430,0.1753,6133,0.198,15241,0.4921,80839,BENICIA,SOLANO,CA,94510XXNCS3400E,38.074864,-122.143574,38.075,-122.144
110037144220,SCOTT BIODIESEL/GREENVILLE TERMINAL,SCOTT BIODIESEL/GREENVILLE TERMINAL,"SCOTT BIODIESEL/GREENVILLE TERMINAL.942 N BROADWAY, GREENVILLE MISSISSIPPI 38701 (WASHINGTON)",11141,3,29254,23.3229,4.4367,1254.32,23957,10797,12438,492,17550,5347,0.1828,23451,0.8016,221,0.0076,209,0.0071,39,0.0013,209,0.0071,2282,8476,20778,3588,1709,3105,5305,4791,3241,3013,0.2791,2042,0.1891,2631,0.2437,1485,0.1375,1481,0.1372,29367,GREENVILLE,WASHINGTON,MS,38701SCTTB942NB,33.39955,-91.067216,33.4,-91.067
110037144220,SCOTT BIODIESEL/GREENVILLE TERMINAL,SCOTT BIODIESEL/GREENVILLE TERMINAL,"SCOTT BIODIESEL/GREENVILLE TERMINAL.942 N BROADWAY, GREENVILLE MISSISSIPPI 38701 (WASHINGTON)",11141,1,4162,2.408,0.6577,1728.27,3918,1560,1960,98,3025,248,0.0596,3865,0.9286,27,0.0065,9,0.0022,5,0.0012,35,0.0084,368,1267,2894,447,292,699,784,479,172,540,0.3462,404,0.259,281,0.1801,101,0.0647,72,0.0462,4127,GREENVILLE,WASHINGTON,MS,38701SCTTB942NB,33.39955,-91.067216,33.4,-91.067
110037144220,SCOTT BIODIESEL/GREENVILLE TERMINAL,SCOTT BIODIESEL/GREENVILLE TERMINAL,"SCOTT BIODIESEL/GREENVILLE TERMINAL.942 N BROADWAY, GREENVILLE MISSISSIPPI 38701 (WASHINGTON)",11141,5,36067,66.8278,11.0576,539.71,28428,13314,15282,529,21084,7713,0.2139,27735,0.769,311,0.0086,267,0.0074,57,0.0016,296,0.0082,2813,10388,25679,4416,2034,3795,6522,5841,4096,3585,0.2693,2431,0.1826,3317,0.2491,1866,0.1402,1885,0.1416,35992,GREENVILLE,WASHINGTON,MS,38701SCTTB942NB,33.39955,-91.067216,33.4,-91.067
110037848498,LAZARUS REFINERY LLC,LAZARUS REFINERY LLC,"LAZARUS REFINERY LLC.11372 US HWY 87 E, NIXON TEXAS 78140 (WILSON)",3826,3,2636,27.7505,0.2107,95,2012,881,1058,12,1963,1882,0.714,76,0.0288,1928,0.7314,8,0.003,24,0.0091,646,0.2451,250,845,1791,266,527,270,584,217,134,181,0.2054,218,0.2474,359,0.4075,142,0.1612,111,0.126,3010,NIXON,WILSON,TX,78140LLPTRHWY87,29.261336,-97.786582,29.261,-97.787
110037848498,LAZARUS REFINERY LLC,LAZARUS REFINERY LLC,"LAZARUS REFINERY LLC.11372 US HWY 87 E, NIXON TEXAS 78140 (WILSON)",3826,1,66,3.1818,0.0548,20.77,57,24,31,0,45,41,0.6212,5,0.0758,50,0.7576,0,0,2,0.0303,18,0.2727,8,19,47,8,11,6,15,6,3,5,0.2083,5,0.2083,8,0.3333,3,0.125,3,0.125,72,NIXON,WILSON,TX,78140LLPTRHWY87,29.261336,-97.786582,29.261,-97.787
110037848498,LAZARUS REFINERY LLC,LAZARUS REFINERY LLC,"LAZARUS REFINERY LLC.11372 US HWY 87 E, NIXON TEXAS 78140 (WILSON)",3826,5,3033,77.5626,0.5353,39.11,2142,1039,1273,12,2108,2221,0.7323,80,0.0264,2044,0.6739,13,0.0043,28,0.0092,691,0.2278,268,934,2100,336,556,295,676,289,165,210,0.2021,233,0.2243,396,0.3811,172,0.1655,150,0.1444,3381,NIXON,WILSON,TX,78140LLPTRHWY87,29.261336,-97.786582,29.261,-97.787
110038102969,PHILLIPS 66 LOS ANGELES REFINERY CARSON PLANT,PHILLIPS 66 LOS ANGELES REFINERY CARSON PLANT,"PHILLIPS 66 LOS ANGELES REFINERY CARSON PLANT.1520 E SEPULVEDA BLVD, CARSON CALIFORNIA 90745 (LOS ANGELES)",41903.2,3,179334,27.0852,1.2573,6621.1,164415,48912,51174,2848,78044,59348,0.3309,17485,0.0975,105031,0.5857,39600,0.2208,1494,0.0083,61406,0.3424,13327,49917,129417,18710,19619,14347,26608,29030,19647,5602,0.1145,5873,0.1201,11778,0.2408,9394,0.1921,16345,0.3342,182620,CARSON,LOS ANGELES,CA,90745NCLCR1520E,33.8048,-118.2431,33.805,-118.243
110038102969,PHILLIPS 66 LOS ANGELES REFINERY CARSON PLANT,PHILLIPS 66 LOS ANGELES REFINERY CARSON PLANT,"PHILLIPS 66 LOS ANGELES REFINERY CARSON PLANT.1520 E SEPULVEDA BLVD, CARSON CALIFORNIA 90745 (LOS ANGELES)",41903.2,5,522889,71.4181,7.0778,7321.51,437108,166395,177669,9858,219777,192353,0.3679,72926,0.1395,257494,0.4924,97345,0.1862,4107,0.0079,156157,0.2986,38188,138316,384573,52331,48439,37212,74347,92595,70531,21640,0.1301,20086,0.1207,40483,0.2433,30549,0.1836,52721,0.3168,519837,CARSON,LOS ANGELES,CA,90745NCLCR1520E,33.8048,-118.2431,33.805,-118.243
110038102969,PHILLIPS 66 LOS ANGELES REFINERY CARSON PLANT,PHILLIPS 66 LOS ANGELES REFINERY CARSON PLANT,"PHILLIPS 66 LOS ANGELES REFINERY CARSON PLANT.1520 E SEPULVEDA BLVD, CARSON CALIFORNIA 90745 (LOS ANGELES)",41903.2,1,3961,3.0703,0.0589,1290.05,3806,885,941,103,2184,1547,0.3906,194,0.049,3483,0.8793,152,0.0384,34,0.0086,2035,0.5138,328,1242,2719,311,556,393,721,495,213,105,0.1186,76,0.0859,339,0.3831,226,0.2554,247,0.2791,4635,CARSON,LOS ANGELES,CA,90745NCLCR1520E,33.8048,-118.2431,33.805,-118.243
110038160584,MARTIN OPERATING PTNR LP,MARTIN OPERATING PTNR LP,"MARTIN OPERATING PTNR LP.484 E 6TH ST, SMACKOVER ARKANSAS 71762 (UNION)",12434.03,3,2459,28.3679,0.0362,86.67,666,1009,1138,27,1042,1810,0.7361,552,0.2245,46,0.0187,11,0.0045,10,0.0041,76,0.0309,152,613,1846,423,52,232,759,549,247,183,0.1814,126,0.1249,323,0.3201,235,0.2329,219,0.217,2698,SMACKOVER,UNION,AR,71762CRSSLPOBOX,33.364143,-92.716924,33.364,-92.717
110038160584,MARTIN OPERATING PTNR LP,MARTIN OPERATING PTNR LP,"MARTIN OPERATING PTNR LP.484 E 6TH ST, SMACKOVER ARKANSAS 71762 (UNION)",12434.03,5,4024,77.6653,0.3053,51.81,883,1625,1828,34,1752,3174,0.7888,720,0.1789,70,0.0174,11,0.0027,12,0.003,107,0.0266,262,981,3043,645,72,362,1143,976,477,304,0.1871,208,0.128,492,0.3028,394,0.2425,352,0.2166,4501,SMACKOVER,UNION,AR,71762CRSSLPOBOX,33.364143,-92.716924,33.364,-92.717
110038160584,MARTIN OPERATING PTNR LP,MARTIN OPERATING PTNR LP,"MARTIN OPERATING PTNR LP.484 E 6TH ST, SMACKOVER ARKANSAS 71762 (UNION)",12434.03,1,1486,3.2291,0,460.13,369,620,701,11,512,1121,0.7544,311,0.2093,20,0.0135,1,7.0E-4,7,0.0047,46,0.031,90,371,1115,281,21,111,457,364,119,95,0.1532,65,0.1048,215,0.3468,151,0.2435,139,0.2242,1590,SMACKOVER,UNION,AR,71762CRSSLPOBOX,33.364143,-92.716924,33.364,-92.717
