frs_id, RADIUS_OF_AREA, CENTER_LATITUDE, CENTER_LONGITUDE, TOTAL_PERSONS, LAND_AREA, WATER_AREA, POPULATION_DENSITY, MINORITY_POPULATION, HOUSEHOLDS, HOUSING_UNITS, HOUSEHOLDS_PUBLIC_ASSISTANCE, PERSONS_BELOW_POVERTY_LEVEL, WHITE_POPULATION,pct_wh, AFRICAN_AMERICAN_POPULATION,pct_aa, HISPANIC_ORIGIN_POPULATION,pct_hi, ASIAN_PACIFIC_ISLANDER_POP,pct_api, AMERICAN_INDIAN_POPULATION,pct_ai, OTHER_MULTIRACIAL_POPULATION,pct_mr, CHILD_5_0_POPULATION, MINORS_17_0_POPULATION, ADULTS_18_PLUS_POPULATION, SENIORS_65_PLUS_POPULATION, LESS_THAN_9TH_GRADE_POPULATION, GRADES_9_12_POPULATION, HIGH_SCHOOL_DIPLOMA_POPULATION, SOME_COLLEGE_POPULATION, BS_BA_OR_MORE_POPULATION, INCOME_LESS_15K_HSHLDS,pct_less_15k, INCOME_15K_25K_HSHLDS,pct_15k_25k, INCOME_25K_50K_HSHLDS,pct_25k_50k, INCOME_50K_75K_HSHLDS,pct_50k_75k, INCOME_GREATER_75K_HSHLDS,pct_greater_75k, ACS_POPULATION
110002445612,1,32.50158,-94.80826,4217,3.1206,0.0041,1351.23,2251,1417,1495,11,2163,2421,0.5741,771,0.1828,1355,0.3213,27,0.0064,22,0.0052,975,0.2312,410,1402,2815,287,325,394,774,511,403,271,0.1912,159,0.1122,474,0.3345,328,0.2315,182,0.1284,4099
110002465234,3,29.2725,-98.348333,4615,22.8746,5.0852,201.76,2780,1563,1789,44,2684,3734,0.8091,56,0.0121,2680,0.5807,10,0.0022,44,0.0095,771,0.1671,313,1268,3347,530,329,540,1322,781,273,229,0.1465,238,0.1523,565,0.3615,340,0.2175,240,0.1536,5108
110002465234,1,29.2725,-98.348333,974,3.136,0.0304,310.58,583,349,389,2,591,810,0.8316,12,0.0123,556,0.5708,4,0.0041,12,0.0123,136,0.1396,58,260,714,124,88,112,264,168,42,59,0.1691,55,0.1576,138,0.3954,75,0.2149,28,0.0802,1050
110002465234,5,29.2725,-98.348333,11543,70.5822,7.6854,163.53,7118,3872,4401,117,5577,9351,0.8101,234,0.0203,6763,0.5859,38,0.0033,107,0.0093,1813,0.1571,848,3234,8309,1211,659,1122,2838,1977,843,448,0.1157,557,0.1439,1186,0.3063,816,0.2107,799,0.2064,11886
110002465662,1,42.61558,-73.76225,617,2.6323,0.4021,234.39,215,252,268,24,306,407,0.6596,186,0.3015,26,0.0421,6,0.0097,0,0.0000,18,0.0292,43,175,442,60,21,51,183,170,187,32,0.1270,40,0.1587,64,0.2540,60,0.2381,93,0.3690,850
110002465662,3,42.61558,-73.76225,55622,27.0787,1.1563,2054.07,20385,24459,27216,811,17504,36613,0.6582,12867,0.2313,3897,0.0701,2601,0.0468,179,0.0032,3362,0.0604,3304,11804,43818,5774,1292,2727,9495,9392,13253,3785,0.1547,2701,0.1104,6325,0.2586,4444,0.1817,6998,0.2861,53890
110002465733,1,60.674474,-151.345472,523,2.9711,0.0728,175.93,86,201,221,7,145,446,0.8528,0,0.0000,19,0.0363,6,0.0115,44,0.0841,26,0.0497,49,140,383,48,3,31,98,188,54,18,0.0896,21,0.1045,41,0.2040,24,0.1194,103,0.5124,552
110002465733,3,60.674474,-151.345472,2500,19.7658,7.3851,126.48,376,933,1070,21,660,2165,0.8660,2,0.0008,69,0.0276,33,0.0132,182,0.0728,119,0.0476,174,697,1803,220,10,115,591,795,229,80,0.0857,107,0.1147,212,0.2272,138,0.1479,432,0.4630,2536
110002899908,3,33.908126,-118.41074,87076,18.8059,9.0694,4630.23,29383,34767,36659,347,9302,66639,0.7653,2194,0.0252,15705,0.1804,8113,0.0932,286,0.0033,9844,0.1131,5174,20058,67018,9843,1181,1533,7799,14866,34309,1555,0.0447,1679,0.0483,4100,0.1179,4605,0.1325,21929,0.6307,85543
110002899908,5,33.908126,-118.41074,416459,47.0079,26.8937,8859.35,266167,150981,159072,3718,125249,224719,0.5396,51968,0.1248,162351,0.3898,40812,0.0980,2372,0.0057,96589,0.2319,28670,100286,316173,37901,24877,19444,51642,72692,103779,14265,0.0945,13608,0.0901,30364,0.2011,25430,0.1684,67182,0.4450,408758
110002899908,1,33.908126,-118.41074,13713,2.9376,0.1773,4668.01,3027,6130,6550,111,1116,11535,0.8412,161,0.0117,1326,0.0967,967,0.0705,37,0.0027,1014,0.0739,785,2963,10750,1352,49,68,904,2073,6673,307,0.0501,209,0.0341,615,0.1003,861,0.1405,3915,0.6387,13242
110004480035,1,42.84701,-78.77614,7918,3.1223,0.0017,2536.06,385,3671,3869,63,1735,7641,0.9650,51,0.0064,157,0.0198,75,0.0095,27,0.0034,125,0.0158,329,1451,6467,1706,176,488,2170,1814,875,382,0.1041,447,0.1218,1217,0.3315,625,0.1703,847,0.2307,7548
110004480035,3,42.84701,-78.77614,97994,28.1409,0.1525,3482.25,9125,43396,46696,912,29751,91297,0.9317,2805,0.0286,3997,0.0408,931,0.0095,412,0.0042,2549,0.0260,5271,19784,78210,17763,2563,6710,25292,22819,13059,5588,0.1288,5807,0.1338,12704,0.2927,8507,0.1960,10186,0.2347,98767
110006113062,3,35.69663,-98.66358,165,28.0316,0,5.87,7,40,43,2,61,160,0.9697,0,0.0000,7,0.0424,0,0.0000,0,0.0000,5,0.0303,13,66,98,15,11,13,44,27,17,12,0.3000,11,0.2750,13,0.3250,11,0.2750,16,0.4000,167
110006113062,1,35.69663,-98.66358,10,3.2519,0,3.14,0,2,2,0,4,10,1.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,1,6,4,1,1,1,3,2,1,1,0.5000,1,0.5000,1,0.5000,1,0.5000,1,0.5000,10
110006113062,5,35.69663,-98.66358,336,77.3382,0.2647,4.35,22,114,130,4,117,319,0.9494,0,0.0000,12,0.0357,1,0.0030,9,0.0268,7,0.0208,21,103,234,41,19,25,87,57,35,22,0.1930,20,0.1754,27,0.2368,21,0.1842,33,0.2895,329
110006533359,1,29.840014,-94.892134,544,3.0589,0.0617,177.74,223,198,250,0,157,373,0.6857,36,0.0662,155,0.2849,12,0.0221,10,0.0184,113,0.2077,51,185,359,25,3,33,80,110,18,26,0.1313,12,0.0606,20,0.1010,26,0.1313,60,0.3030,437
110006533359,5,29.840014,-94.892134,22329,77.6596,1.1254,287.52,6539,7398,7954,66,4674,17837,0.7988,1752,0.0785,4247,0.1902,261,0.0117,128,0.0057,2352,0.1053,1626,6708,15621,1674,402,796,3749,5819,2467,516,0.0697,368,0.0497,1123,0.1518,1446,0.1955,3563,0.4816,21884
110006533359,3,29.840014,-94.892134,5914,27.7893,0.4847,212.81,1885,1957,2130,0,1447,4574,0.7734,533,0.0901,1189,0.2010,70,0.0118,37,0.0063,699,0.1182,459,1853,4061,388,144,208,949,1384,552,179,0.0915,104,0.0531,218,0.1114,368,0.1880,867,0.4430,5476
110007108619,1,32.371389,-90.888056,18,2.4183,1.0428,7.53,7,8,10,0,14,12,0.6667,7,0.3889,0,0.0000,0,0.0000,0,0.0000,0,0.0000,1,4,15,3,1,2,1,2,2,4,0.5000,1,0.1250,1,0.1250,0,0.0000,0,0.0000,15
110007108619,3,32.371389,-90.888056,12315,25.0408,3.6465,491.78,10166,4847,5877,126,7702,2174,0.1765,9967,0.8093,92,0.0075,38,0.0031,30,0.0024,105,0.0085,986,3459,8855,1542,593,1203,2494,2112,1546,1809,0.3732,1159,0.2391,1116,0.2302,680,0.1403,577,0.1190,12529
110007182360,1,29.070847,-95.750363,21,3.1086,0.0085,6.66,4,9,13,0,1,17,0.8095,1,0.0476,1,0.0476,0,0.0000,2,0.0952,0,0.0000,1,5,16,2,1,0,6,9,0,1,0.1111,0,0.0000,3,0.3333,2,0.2222,3,0.3333,22
110007182360,5,29.070847,-95.750363,7089,74.2797,2.6153,95.44,2183,2600,2927,14,1952,5559,0.7842,920,0.1298,1123,0.1584,34,0.0048,46,0.0065,530,0.0748,444,1903,5186,1014,269,465,1243,1949,599,243,0.0935,249,0.0958,504,0.1938,435,0.1673,942,0.3623,6647
110007182360,3,29.070847,-95.750363,1459,26.5437,1.5682,54.96,433,564,647,1,282,1137,0.7793,207,0.1419,187,0.1282,14,0.0096,8,0.0055,94,0.0644,80,376,1083,183,39,55,340,463,110,46,0.0816,38,0.0674,128,0.2270,71,0.1259,248,0.4397,1534
110007236446,3,32.976917,-87.65446,2299,27.3879,0.3309,83.94,846,910,1035,8,838,1468,0.6385,783,0.3406,32,0.0139,8,0.0035,8,0.0035,33,0.0144,163,542,1757,375,94,325,481,388,192,180,0.1978,73,0.0802,235,0.2582,114,0.1253,190,0.2088,2133
110007236446,1,32.976917,-87.65446,134,3.5594,0.002,37.56,14,57,65,1,54,120,0.8955,14,0.1045,0,0.0000,0,0.0000,0,0.0000,0,0.0000,8,29,105,24,6,20,30,24,10,13,0.2281,3,0.0526,15,0.2632,6,0.1053,11,0.1930,129
110007296942,3,32.690292,-92.664744,1428,28.5964,0.0682,49.92,495,593,691,16,552,938,0.6569,467,0.3270,13,0.0091,6,0.0042,2,0.0014,15,0.0105,89,343,1085,224,38,86,269,211,149,132,0.2226,53,0.0894,126,0.2125,61,0.1029,92,0.1551,1165
110007296942,1,32.690292,-92.664744,721,3.1746,0.0061,227.02,271,299,341,13,338,454,0.6297,251,0.3481,9,0.0125,3,0.0042,1,0.0014,11,0.0153,58,195,526,108,17,50,128,91,45,80,0.2676,33,0.1104,63,0.2107,20,0.0669,28,0.0936,559
110007403684,3,30.722602,-88.036107,18189,19.0877,9.0969,952.92,15807,6581,8503,231,10105,2420,0.1330,15480,0.8511,168,0.0092,57,0.0031,30,0.0016,203,0.0112,1208,4317,13872,2428,1044,2471,4380,2688,1515,2663,0.4046,963,0.1463,1777,0.2700,570,0.0866,567,0.0862,16459
110007403684,1,30.722602,-88.036107,0,2.1681,1.0579,0,0,0,0,0,0,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0
110008060891,3,29.398788,-96.825914,232,27.1087,0.0164,8.57,18,96,148,4,62,225,0.9698,2,0.0086,14,0.0603,0,0.0000,0,0.0000,5,0.0216,13,47,186,42,6,15,74,48,25,17,0.1771,14,0.1458,26,0.2708,18,0.1875,26,0.2708,217
110008060891,1,29.398788,-96.825914,64,3.9181,0.0027,16.36,3,24,37,1,17,63,0.9844,0,0.0000,2,0.0313,0,0.0000,0,0.0000,1,0.0156,7,17,48,9,2,4,23,14,8,5,0.2083,4,0.1667,8,0.3333,6,0.2500,8,0.3333,64
110008169490,3,27.80504,-97.43616,45575,21.6583,7.1404,2104.25,40006,15527,18086,427,27590,33912,0.7441,3086,0.0677,36755,0.8065,117,0.0026,332,0.0073,8128,0.1783,3476,11851,33724,5945,6012,5838,8751,4929,1620,4419,0.2846,3040,0.1958,4338,0.2794,1594,0.1027,1124,0.0724,40377
110008169490,1,27.80504,-97.43616,5947,3.1239,0.0182,1903.8,5308,2012,2310,24,4520,4451,0.7484,417,0.0701,4861,0.8174,19,0.0032,42,0.0071,1019,0.1713,427,1609,4338,727,590,952,1149,760,102,596,0.2962,533,0.2649,464,0.2306,214,0.1064,131,0.0651,5974
110008169490,5,27.80504,-97.43616,94782,48.7679,26.5337,1943.53,80113,33245,37825,973,52583,73338,0.7738,5537,0.0584,74014,0.7809,393,0.0041,633,0.0067,14882,0.1570,7110,25039,69743,12938,10792,10727,17848,12317,5361,8367,0.2517,5752,0.1730,9411,0.2831,4281,0.1288,3742,0.1126,86725
110008214360,1,48.472836,-122.560194,91,2.5114,0.7457,36.04,14,45,49,1,39,77,0.8462,3,0.0330,4,0.0440,1,0.0110,2,0.0220,8,0.0879,3,13,77,19,3,16,22,17,6,8,0.1778,9,0.2000,8,0.1778,2,0.0444,12,0.2667,83
110008214360,3,48.472836,-122.560194,3552,14.6968,13.6375,241.71,350,1563,1738,42,705,3261,0.9181,18,0.0051,118,0.0332,65,0.0183,56,0.0158,152,0.0428,174,627,2925,769,26,187,653,895,835,170,0.1088,146,0.0934,336,0.2150,332,0.2124,542,0.3468,3422
110008214360,5,48.472836,-122.560194,17853,42.9442,34.7772,415.73,1943,7829,8749,171,3592,16358,0.9163,111,0.0062,815,0.0457,328,0.0184,268,0.0150,789,0.0442,932,3476,14377,3930,134,773,3123,4699,4294,799,0.1021,741,0.0946,1752,0.2238,1712,0.2187,2723,0.3478,17415
110008361263,3,38.377246,-82.597162,11538,27.1539,1.2598,424.9,310,4827,5356,75,5143,11294,0.9789,81,0.0070,86,0.0075,17,0.0015,21,0.0018,125,0.0108,642,2330,9207,2259,526,1098,3218,2559,1133,1225,0.2538,715,0.1481,1120,0.2320,1124,0.2329,883,0.1829,11843
110008361263,1,38.377246,-82.597162,273,2.9316,0.1482,92.99,6,121,133,4,92,267,0.9780,1,0.0037,3,0.0110,1,0.0037,0,0.0000,4,0.0147,14,49,224,66,12,24,70,69,26,16,0.1322,10,0.0826,27,0.2231,23,0.1901,33,0.2727,281
110008471956,3,18.418463,-66.137481,148295,24.4318,3.9194,6069.75,146835,57045,64199,2352,82878,113329,0.7642,18178,0.1226,146104,0.9852,461,0.0031,847,0.0057,15481,0.1044,7982,31683,116612,24977,15457,9582,20758,23987,31951,17069,0.2992,8227,0.1442,13765,0.2413,7125,0.1249,7449,0.1306,145969
110008471956,1,18.418463,-66.137481,6961,3.0925,0.0214,2251.03,6901,1532,1698,90,3829,4833,0.6943,1432,0.2057,6872,0.9872,3,0.0004,51,0.0073,643,0.0924,217,972,5990,743,1800,1364,1713,1213,636,666,0.4347,291,0.1899,446,0.2911,161,0.1051,82,0.0535,5326
110008471956,5,18.418463,-66.137481,427219,61.5377,16.9537,6942.4,422702,167644,193368,8273,251263,321547,0.7527,55812,0.1306,420656,0.9846,1364,0.0032,2625,0.0061,45872,0.1074,23651,93679,333540,72270,43566,25237,62077,72930,92192,49969,0.2981,24197,0.1443,41336,0.2466,20292,0.1210,20549,0.1226,429587
110008820099,3,44.78023,-93.35302,52457,26.8858,1.354,1951.1,10935,20050,20872,407,8472,42857,0.8170,3131,0.0597,2563,0.0489,3775,0.0720,219,0.0042,2475,0.0472,3653,13639,38818,5724,614,1065,7495,11664,13840,717,0.0358,1122,0.0560,3844,0.1917,3898,0.1944,10268,0.5121,52993
110008820099,1,44.78023,-93.35302,1586,3.0052,0.1507,527.84,207,699,739,13,487,1408,0.8878,48,0.0303,60,0.0378,56,0.0353,11,0.0069,65,0.0410,72,321,1265,338,24,49,359,346,366,32,0.0458,48,0.0687,178,0.2546,174,0.2489,241,0.3448,1637
110009771390,1,29.975,-94.058333,916,3.0343,0.1165,301.85,677,11,11,0,2,462,0.5044,337,0.3679,324,0.3537,10,0.0109,11,0.0120,95,0.1037,1,88,828,22,293,714,684,443,107,0,0.0000,1,0.0909,1,0.0909,0,0.0000,2,0.1818,13
110009771390,5,29.975,-94.058333,46468,72.1117,6.529,644.39,20066,13126,14699,223,9788,29806,0.6414,10925,0.2351,7158,0.1540,1363,0.0293,295,0.0063,4080,0.0878,2065,7941,38527,4458,1862,4765,11186,10500,4203,1676,0.1277,1467,0.1118,3362,0.2561,2169,0.1652,4214,0.3210,33069
110009771390,3,29.975,-94.058333,19369,27.2997,0.9973,709.51,9736,2907,3198,68,1398,11509,0.5942,5192,0.2681,4172,0.2154,210,0.0108,99,0.0051,2360,0.1218,384,1888,17482,1246,1312,3587,5785,4522,1514,323,0.1111,204,0.0702,785,0.2700,365,0.1256,1488,0.5119,8311
110010261242,1,41.461855,-79.689713,859,2.9773,0.0772,288.52,13,345,383,10,329,851,0.9907,5,0.0058,6,0.0070,1,0.0012,0,0.0000,2,0.0023,36,188,671,164,7,59,259,176,100,43,0.1246,39,0.1130,129,0.3739,50,0.1449,75,0.2174,820
110010261242,5,41.461855,-79.689713,17383,76.7952,1.9997,226.35,649,7230,8509,478,7451,16872,0.9706,189,0.0109,185,0.0106,55,0.0032,25,0.0014,242,0.0139,1067,3934,13449,3045,212,1395,5563,3011,1740,1370,0.1895,1307,0.1808,2123,0.2936,1157,0.1600,1106,0.1530,16774
110010261242,3,41.461855,-79.689713,11811,27.3539,0.9617,431.78,503,4841,5648,401,5407,11426,0.9674,152,0.0129,149,0.0126,38,0.0032,21,0.0018,175,0.0148,735,2805,9006,2039,168,1124,3653,2087,1084,988,0.2041,879,0.1816,1423,0.2939,744,0.1537,655,0.1353,11391
110010478571,3,33.912514,-118.044231,197927,28.1529,0.0823,7030.41,160047,53753,55579,1752,55666,105304,0.5320,6267,0.0317,124520,0.6291,27361,0.1382,2161,0.0109,56834,0.2871,12832,51876,146050,21701,15199,14700,32421,35985,22655,4368,0.0813,4194,0.0780,10752,0.2000,11353,0.2112,23601,0.4391,193415
110010478571,1,33.912514,-118.044231,21873,3.0965,0.0272,7063.84,19224,5189,5403,229,9246,12105,0.5534,539,0.0246,17044,0.7792,1550,0.0709,266,0.0122,7414,0.3390,1661,6410,15464,1901,2890,2209,3296,3071,1217,467,0.0900,535,0.1031,1084,0.2089,1202,0.2316,2009,0.3872,21910
110010534261,1,41.6328,-83.5019,14119,3.1199,0,4525.44,4246,5355,6150,459,7865,10940,0.7748,1283,0.0909,2408,0.1706,69,0.0049,87,0.0062,1741,0.1233,1408,4205,9914,1326,476,1498,3401,2340,710,1709,0.3191,908,0.1696,1689,0.3154,919,0.1716,509,0.0951,13879
110010534261,5,41.6328,-83.5019,146509,74.9284,3.5076,1955.32,66257,57633,69056,4654,74843,86864,0.5929,46523,0.3175,14895,0.1017,876,0.0060,679,0.0046,11567,0.0790,11488,39557,106952,16271,5106,14691,36158,25960,10517,16035,0.2782,8832,0.1532,16610,0.2882,8671,0.1505,8085,0.1403,143379
110010534261,3,41.6328,-83.5019,66391,26.8049,1.3763,2476.84,22403,26108,30581,2257,33786,48322,0.7278,10804,0.1627,9427,0.1420,334,0.0050,381,0.0057,6550,0.0987,5780,18335,48056,7605,2514,6750,15964,11241,3937,8374,0.3207,3727,0.1428,7258,0.2780,3767,0.1443,3354,0.1285,63569
110010710882,3,42.856954,-78.859339,70530,18.4696,9.2588,3818.73,27828,31264,37193,1873,36285,46393,0.6578,18042,0.2558,7816,0.1108,775,0.0110,487,0.0069,4835,0.0686,4862,16570,53960,8884,3484,7138,16353,14176,7020,9483,0.3033,4588,0.1468,8498,0.2718,4725,0.1511,4550,0.1455,70778
110010710882,1,42.856954,-78.859339,2238,2.3795,0.7476,940.32,493,995,1209,20,1137,1912,0.8543,114,0.0509,346,0.1546,3,0.0013,13,0.0058,195,0.0871,134,480,1758,284,90,228,748,389,163,283,0.2844,175,0.1759,176,0.1769,164,0.1648,218,0.2191,2389
110010710882,5,42.856954,-78.859339,212830,47.9319,20.2513,4440.26,90288,94702,111989,6313,105386,132151,0.6209,60985,0.2865,20705,0.0973,5206,0.0245,1378,0.0065,13111,0.0616,13568,47925,164905,29416,9354,19140,46855,40764,27360,25376,0.2680,14635,0.1545,25674,0.2711,14285,0.1508,15109,0.1595,211971
110010983864,1,41.874166,-79.155277,1956,2.8749,0.1069,680.31,84,821,885,11,657,1881,0.9617,28,0.0143,15,0.0077,15,0.0077,7,0.0036,26,0.0133,81,346,1610,449,59,142,608,357,308,166,0.2022,106,0.1291,221,0.2692,138,0.1681,242,0.2948,1994
110010983864,5,41.874166,-79.155277,19067,77.0644,1.3922,247.41,557,8416,9294,304,5923,18619,0.9765,96,0.0050,150,0.0079,109,0.0057,48,0.0025,195,0.0102,927,3786,15280,3746,406,934,6010,3599,3086,1188,0.1412,1181,0.1403,2538,0.3016,1697,0.2016,1875,0.2228,18586
110010983864,3,41.874166,-79.155277,13048,27.7777,0.551,469.74,420,5792,6408,232,4344,12699,0.9733,85,0.0065,100,0.0077,82,0.0063,40,0.0031,143,0.0110,663,2648,10401,2451,268,668,3851,2440,2198,943,0.1628,820,0.1416,1746,0.3015,1145,0.1977,1175,0.2029,12549
110011031052,1,35.490324,-108.426262,22,3.1968,0,7.01,18,6,8,1,13,4,0.1818,8,0.3636,0,0.0000,0,0.0000,10,0.4545,0,0.0000,1,8,15,0,2,4,3,1,0,1,0.1667,1,0.1667,2,0.3333,0,0.0000,1,0.1667,19
110011031052,3,35.490324,-108.426262,369,28.1542,0,13.12,243,133,149,4,132,152,0.4119,8,0.0217,33,0.0894,0,0.0000,195,0.5285,14,0.0379,22,94,276,48,30,31,72,68,28,18,0.1353,14,0.1053,23,0.1729,29,0.2180,22,0.1654,370
110011142566,1,30.480556,-91.202778,33,2.398,0.8189,13.8,7,14,14,0,16,28,0.8485,5,0.1515,3,0.0909,0,0.0000,0,0.0000,0,0.0000,0,4,29,5,2,4,11,6,2,2,0.1429,1,0.0714,3,0.2143,3,0.2143,2,0.1429,31
110011142566,3,30.480556,-91.202778,25869,24.4975,3.8585,1056,20998,9669,10797,222,15332,5032,0.1945,20378,0.7877,353,0.0136,81,0.0031,46,0.0018,333,0.0129,1814,6359,19510,2727,1061,2727,5798,3775,1875,2670,0.2761,1764,0.1824,2633,0.2723,1313,0.1358,856,0.0885,24618
110011912608,3,18.030609,-66.729627,21636,27.5354,0.7837,785.74,21531,7009,8112,528,18479,17545,0.8109,2101,0.0971,21502,0.9938,40,0.0018,81,0.0037,1869,0.0864,1502,5863,15773,2498,3269,1545,3640,2801,1813,3226,0.4603,1194,0.1704,1383,0.1973,384,0.0548,173,0.0247,21690
110011912608,1,18.030609,-66.729627,805,3.0073,0.0008,267.58,805,268,312,21,676,691,0.8584,51,0.0634,801,0.9950,3,0.0037,2,0.0025,58,0.0720,44,165,639,115,123,86,132,121,73,117,0.4366,42,0.1567,54,0.2015,2,0.0075,10,0.0373,793
110011912608,5,18.030609,-66.729627,54411,66.8553,11.8762,813.86,54152,17265,19983,1144,42925,44522,0.8183,4670,0.0858,54068,0.9937,61,0.0011,222,0.0041,4936,0.0907,3558,13816,40595,6347,7660,4157,9661,7274,5040,7783,0.4508,2789,0.1615,3587,0.2078,1005,0.0582,402,0.0233,51822
110011942719,3,42.5129,-106.1434,0,27.3285,0.002,0,0,0,0,0,0,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0
110011942719,1,42.5129,-106.1434,0,2.7271,0,0,0,0,0,0,0,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0
110012413628,1,40.996111,-79.724167,460,3.1522,0.0034,146.06,2,183,197,3,132,459,0.9978,1,0.0022,0,0.0000,1,0.0022,0,0.0000,0,0.0000,28,104,357,81,7,29,164,82,30,17,0.0929,19,0.1038,53,0.2896,33,0.1803,53,0.2896,458
110012413628,5,40.996111,-79.724167,7087,78.1868,0.0946,90.65,100,2745,3042,64,1978,7009,0.9890,23,0.0032,27,0.0038,11,0.0016,6,0.0008,39,0.0055,369,1622,5466,1155,185,358,2630,1152,523,302,0.1100,255,0.0929,814,0.2965,532,0.1938,740,0.2696,6895
110012413628,3,40.996111,-79.724167,2905,27.9525,0.0068,103.93,28,1111,1201,25,794,2883,0.9924,8,0.0028,7,0.0024,3,0.0010,1,0.0003,11,0.0038,140,671,2234,455,42,170,1037,487,193,111,0.0999,103,0.0927,322,0.2898,209,0.1881,332,0.2988,2842
110012479683,3,45.560503,-122.736495,71757,26.0743,2.1759,2752.02,21575,29491,31457,871,21823,53115,0.7402,5404,0.0753,7905,0.1102,4535,0.0632,869,0.0121,7834,0.1092,4757,14902,56855,6098,2009,2749,8662,12263,22482,4026,0.1365,2564,0.0869,7143,0.2422,5287,0.1793,10040,0.3404,67775
110012479683,1,45.560503,-122.736495,1146,2.4177,0.7605,474.09,280,38,53,0,74,871,0.7600,21,0.0183,80,0.0698,46,0.0401,17,0.0148,192,0.1675,3,18,1128,11,0,4,42,100,126,12,0.3158,6,0.1579,34,0.8947,16,0.4211,94,2.4737,367
110012509071,5,30.787778,-88.058333,42251,68.4718,9.5715,617.06,25328,15983,18956,430,22875,17150,0.4059,23932,0.5664,658,0.0156,150,0.0036,252,0.0060,767,0.0182,2996,10691,31560,6294,1490,5351,11595,7030,2413,4718,0.2952,2342,0.1465,4535,0.2837,2430,0.1520,2022,0.1265,41610
110012509071,3,30.787778,-88.058333,14393,25.9414,2.6583,554.82,5123,5734,6809,105,6896,9437,0.6557,4339,0.3015,433,0.0301,87,0.0060,114,0.0079,416,0.0289,1143,3644,10748,2232,425,1630,4166,2528,919,1203,0.2098,904,0.1577,1709,0.2980,977,0.1704,981,0.1711,14642
110012509071,1,30.787778,-88.058333,6,2.8267,0.1917,2.12,1,2,3,0,3,5,0.8333,1,0.1667,0,0.0000,0,0.0000,0,0.0000,0,0.0000,1,2,4,1,0,1,2,1,0,1,0.5000,0,0.0000,1,0.5000,0,0.0000,0,0.0000,6
110012707801,1,39.64837,-75.72869,5660,3.1223,0,1812.87,2255,1980,2061,25,1491,3657,0.6461,1302,0.2300,596,0.1053,220,0.0389,18,0.0032,464,0.0820,411,1506,4155,524,40,382,1115,961,862,87,0.0439,91,0.0460,470,0.2374,350,0.1768,809,0.4086,5828
110012707801,3,39.64837,-75.72869,77606,28.0932,0.1354,2762.44,30085,27644,29356,451,21578,50653,0.6527,16066,0.2070,7223,0.0931,4981,0.0642,208,0.0027,5698,0.0734,4757,16525,61081,6359,1634,3118,12881,12308,13730,2751,0.0995,2178,0.0788,6175,0.2234,5241,0.1896,10346,0.3743,73067
110013314323,1,32.269104,-101.417673,25,2.9775,0.1304,8.23,8,13,16,0,9,17,0.6800,4,0.1600,1,0.0400,0,0.0000,1,0.0400,3,0.1200,0,3,21,3,1,1,5,6,2,1,0.0769,1,0.0769,3,0.2308,2,0.1538,3,0.2308,26
110013314323,5,32.269104,-101.417673,20348,77.7066,0.8793,261.86,9148,7805,9049,124,8569,15968,0.7847,856,0.0421,7811,0.3839,156,0.0077,193,0.0095,3175,0.1560,1456,5032,15316,3143,1238,1895,3782,4710,1608,1323,0.1695,1273,0.1631,2129,0.2728,1313,0.1682,1637,0.2097,19214
110013314323,3,32.269104,-101.417673,9683,27.9724,0.172,346.16,3918,3593,3992,66,4193,7924,0.8183,329,0.0340,3382,0.3493,44,0.0045,102,0.0105,1284,0.1326,737,2640,7043,1382,343,715,1820,2271,787,351,0.0977,691,0.1923,1042,0.2900,680,0.1893,765,0.2129,9400
110013703206,3,37.047556,-95.606106,9927,28.2067,0.0814,351.94,3104,4032,4815,86,4283,7110,0.7162,1194,0.1203,761,0.0767,94,0.0095,489,0.0493,1041,0.1049,730,2289,7638,1717,551,536,2168,2068,807,826,0.2049,680,0.1687,1350,0.3348,796,0.1974,464,0.1151,9580
110013703206,1,37.047556,-95.606106,2112,3.0715,0.0372,687.62,912,945,1151,17,1229,1249,0.5914,485,0.2296,184,0.0871,13,0.0062,106,0.0502,260,0.1231,185,545,1567,334,177,133,460,399,90,302,0.3196,189,0.2000,287,0.3037,103,0.1090,37,0.0392,2106
110013763775,1,29.349676,-94.929268,33,2.8836,0.2255,11.48,22,13,15,0,8,17,0.5152,12,0.3636,9,0.2727,0,0.0000,1,0.0303,4,0.1212,4,10,23,2,0,3,7,8,8,1,0.0769,1,0.0769,4,0.3077,2,0.1538,7,0.5385,34
